staff_id,staff_name,result,location,course_interest,presentation_pct,psychometrics_pct
8,Rupert Ripple,1,London Academy,Engineering,53.13,57
1,Bruno Bellbrook,NULL,London Academy,NULL,75,44
3,Gismo Tilling,NULL,Birmingham Academy,NULL,68.75,37
1,Bruno Bellbrook,NULL,London Academy,NULL,59.38,47
1,Bruno Bellbrook,1,London Academy,Engineering,56.25,55
7,Sunny Sladefield,0,London Academy,Engineering,46.88,62
8,Rupert Ripple,1,London Academy,Business,75,64
3,Gismo Tilling,1,Birmingham Academy,Engineering,75,51
2,Doris Bellasis,NULL,London Academy,NULL,53.13,46
1,Bruno Bellbrook,1,London Academy,Data,50,58
6,Fifi Eton,NULL,London Academy,NULL,46.88,48
5,Stacey Broad,1,Birmingham Academy,Engineering,75,50
7,Sunny Sladefield,0,Birmingham Academy,Business,56.25,60
2,Doris Bellasis,0,London Academy,Engineering,84.38,61
6,Fifi Eton,1,London Academy,Engineering,71.88,60
3,Gismo Tilling,0,London Academy,Business,71.88,57
2,Doris Bellasis,1,London Academy,Data,56.25,65
8,Rupert Ripple,NULL,Birmingham Academy,NULL,46.88,49
3,Gismo Tilling,1,London Academy,Data,78.13,62
6,Fifi Eton,1,London Academy,Business,71.88,58
2,Doris Bellasis,0,Birmingham Academy,Business,68.75,57
5,Stacey Broad,1,London Academy,Data,68.75,51
5,Stacey Broad,1,London Academy,Engineering,65.63,57
5,Stacey Broad,1,Birmingham Academy,Data,56.25,56
8,Rupert Ripple,NULL,London Academy,NULL,59.38,44
2,Doris Bellasis,NULL,London Academy,NULL,59.38,49
8,Rupert Ripple,1,London Academy,Engineering,59.38,57
3,Gismo Tilling,0,London Academy,Data,53.13,59
1,Bruno Bellbrook,NULL,London Academy,NULL,68.75,49
3,Gismo Tilling,1,London Academy,Data,68.75,60
2,Doris Bellasis,NULL,Birmingham Academy,NULL,84.38,48
5,Stacey Broad,1,London Academy,Business,75,54
8,Rupert Ripple,0,London Academy,Data,71.88,62
6,Fifi Eton,1,London Academy,Business,81.25,50
1,Bruno Bellbrook,1,London Academy,Business,59.38,55
5,Stacey Broad,1,Birmingham Academy,Engineering,62.5,53
6,Fifi Eton,1,London Academy,Business,62.5,59
8,Rupert Ripple,0,London Academy,Data,65.63,57
5,Stacey Broad,1,London Academy,Business,56.25,56
5,Stacey Broad,0,London Academy,Engineering,62.5,52
7,Sunny Sladefield,0,Birmingham Academy,Engineering,65.63,62
6,Fifi Eton,1,Birmingham Academy,Data,46.88,61
7,Sunny Sladefield,1,London Academy,Business,71.88,56
8,Rupert Ripple,0,London Academy,Business,62.5,54
7,Sunny Sladefield,0,London Academy,Business,50,52
8,Rupert Ripple,NULL,London Academy,NULL,43.75,53
1,Bruno Bellbrook,NULL,London Academy,NULL,34.38,51
6,Fifi Eton,0,Birmingham Academy,Data,56.25,57
2,Doris Bellasis,1,London Academy,Business,59.38,54
8,Rupert Ripple,NULL,Birmingham Academy,NULL,62.5,48
1,Bruno Bellbrook,1,London Academy,Business,62.5,67
3,Gismo Tilling,1,London Academy,Engineering,75,55
7,Sunny Sladefield,1,London Academy,Business,81.25,54
6,Fifi Eton,1,London Academy,Engineering,59.38,51
2,Doris Bellasis,0,Birmingham Academy,Engineering,56.25,50
1,Bruno Bellbrook,NULL,London Academy,NULL,43.75,57
6,Fifi Eton,0,London Academy,Business,59.38,65
7,Sunny Sladefield,0,London Academy,Business,71.88,63
2,Doris Bellasis,NULL,London Academy,NULL,43.75,56
1,Bruno Bellbrook,0,Birmingham Academy,Business,68.75,51
2,Doris Bellasis,1,London Academy,Engineering,50,65
7,Sunny Sladefield,1,Birmingham Academy,Business,59.38,58
6,Fifi Eton,0,London Academy,Data,65.63,62
3,Gismo Tilling,0,London Academy,Business,46.88,55
8,Rupert Ripple,1,London Academy,Business,59.38,59
1,Bruno Bellbrook,NULL,London Academy,NULL,71.88,39
8,Rupert Ripple,0,London Academy,Engineering,68.75,64
3,Gismo Tilling,1,London Academy,Business,68.75,62
5,Stacey Broad,1,Birmingham Academy,Engineering,68.75,61
7,Sunny Sladefield,1,London Academy,Business,56.25,57
1,Bruno Bellbrook,1,Birmingham Academy,Engineering,75,69
8,Rupert Ripple,1,London Academy,Engineering,56.25,55
2,Doris Bellasis,NULL,London Academy,NULL,53.13,48
3,Gismo Tilling,NULL,Birmingham Academy,NULL,59.38,44
7,Sunny Sladefield,1,London Academy,Business,81.25,64
2,Doris Bellasis,NULL,London Academy,NULL,81.25,43
6,Fifi Eton,1,London Academy,Business,71.88,55
2,Doris Bellasis,NULL,London Academy,NULL,59.38,47
1,Bruno Bellbrook,1,London Academy,Business,71.88,51
8,Rupert Ripple,NULL,London Academy,NULL,53.13,45
7,Sunny Sladefield,NULL,London Academy,NULL,65.63,49
1,Bruno Bellbrook,NULL,London Academy,NULL,37.5,65
7,Sunny Sladefield,NULL,Birmingham Academy,NULL,62.5,44
6,Fifi Eton,NULL,Birmingham Academy,NULL,84.38,49
7,Sunny Sladefield,NULL,Birmingham Academy,NULL,56.25,48
1,Bruno Bellbrook,0,London Academy,Data,78.13,63
6,Fifi Eton,NULL,London Academy,NULL,75,49
8,Rupert Ripple,NULL,London Academy,NULL,59.38,45
8,Rupert Ripple,1,London Academy,Engineering,71.88,51
2,Doris Bellasis,1,London Academy,Business,71.88,58
8,Rupert Ripple,NULL,London Academy,NULL,75,46
3,Gismo Tilling,1,London Academy,Engineering,71.88,58
3,Gismo Tilling,NULL,London Academy,NULL,71.88,45
1,Bruno Bellbrook,NULL,London Academy,NULL,43.75,59
8,Rupert Ripple,1,London Academy,Engineering,53.13,61
7,Sunny Sladefield,1,London Academy,Business,68.75,66
3,Gismo Tilling,0,London Academy,Business,62.5,57
1,Bruno Bellbrook,1,London Academy,Business,68.75,57
2,Doris Bellasis,0,London Academy,Engineering,46.88,56
2,Doris Bellasis,0,London Academy,Data,68.75,62
8,Rupert Ripple,1,Birmingham Academy,Data,56.25,50
1,Bruno Bellbrook,1,London Academy,Engineering,53.13,55
6,Fifi Eton,1,London Academy,Data,59.38,60
8,Rupert Ripple,NULL,Birmingham Academy,NULL,65.63,47
2,Doris Bellasis,NULL,Birmingham Academy,NULL,71.88,43
5,Stacey Broad,1,London Academy,Engineering,68.75,55
6,Fifi Eton,NULL,Birmingham Academy,NULL,62.5,46
2,Doris Bellasis,0,London Academy,Engineering,68.75,55
1,Bruno Bellbrook,0,London Academy,Data,68.75,68
8,Rupert Ripple,0,London Academy,Engineering,75,62
2,Doris Bellasis,1,London Academy,Engineering,78.13,54
3,Gismo Tilling,0,Birmingham Academy,Business,75,51
5,Stacey Broad,1,London Academy,Data,62.5,53
2,Doris Bellasis,0,London Academy,Engineering,78.13,62
7,Sunny Sladefield,0,Birmingham Academy,Business,78.13,60
6,Fifi Eton,1,Birmingham Academy,Business,56.25,55
8,Rupert Ripple,0,Birmingham Academy,Business,53.13,59
5,Stacey Broad,1,Birmingham Academy,Engineering,59.38,51
1,Bruno Bellbrook,NULL,London Academy,NULL,68.75,40
3,Gismo Tilling,0,London Academy,Business,62.5,50
6,Fifi Eton,1,London Academy,Engineering,62.5,65
6,Fifi Eton,NULL,Birmingham Academy,NULL,59.38,42
3,Gismo Tilling,0,Birmingham Academy,Data,59.38,57
6,Fifi Eton,1,London Academy,Engineering,71.88,63
7,Sunny Sladefield,NULL,London Academy,NULL,53.13,47
2,Doris Bellasis,1,London Academy,Data,62.5,62
3,Gismo Tilling,1,London Academy,Data,59.38,50
7,Sunny Sladefield,NULL,London Academy,NULL,40.63,48
8,Rupert Ripple,0,London Academy,Data,68.75,57
1,Bruno Bellbrook,1,London Academy,Data,56.25,54
3,Gismo Tilling,1,London Academy,Engineering,68.75,61
3,Gismo Tilling,1,Birmingham Academy,Data,68.75,51
1,Bruno Bellbrook,1,London Academy,Business,59.38,56
1,Bruno Bellbrook,NULL,London Academy,NULL,75,48
3,Gismo Tilling,1,London Academy,Business,59.38,66
6,Fifi Eton,0,London Academy,Engineering,81.25,55
2,Doris Bellasis,0,London Academy,Engineering,68.75,50
2,Doris Bellasis,1,Birmingham Academy,Engineering,75,62
8,Rupert Ripple,1,London Academy,Engineering,68.75,59
1,Bruno Bellbrook,0,London Academy,Data,50,50
7,Sunny Sladefield,1,Birmingham Academy,Business,75,53
8,Rupert Ripple,1,London Academy,Engineering,59.38,55
8,Rupert Ripple,1,London Academy,Engineering,65.63,54
7,Sunny Sladefield,1,London Academy,Engineering,68.75,69
5,Stacey Broad,1,Birmingham Academy,Data,71.88,52
5,Stacey Broad,0,London Academy,Business,65.63,55
7,Sunny Sladefield,1,London Academy,Engineering,46.88,53
3,Gismo Tilling,NULL,London Academy,NULL,34.38,54
8,Rupert Ripple,1,Birmingham Academy,Engineering,62.5,59
1,Bruno Bellbrook,1,London Academy,Engineering,68.75,60
7,Sunny Sladefield,1,London Academy,Business,68.75,52
3,Gismo Tilling,NULL,London Academy,NULL,59.38,46
3,Gismo Tilling,1,London Academy,Engineering,65.63,65
1,Bruno Bellbrook,0,London Academy,Business,59.38,56
6,Fifi Eton,0,Birmingham Academy,Business,46.88,52
7,Sunny Sladefield,1,London Academy,Engineering,68.75,63
1,Bruno Bellbrook,0,London Academy,Data,65.63,56
7,Sunny Sladefield,0,London Academy,Business,71.88,51
7,Sunny Sladefield,NULL,London Academy,NULL,71.88,49
2,Doris Bellasis,0,Birmingham Academy,Business,68.75,61
1,Bruno Bellbrook,0,London Academy,Business,56.25,58
7,Sunny Sladefield,1,London Academy,Business,75,60
5,Stacey Broad,NULL,London Academy,NULL,50,47
3,Gismo Tilling,1,London Academy,Engineering,62.5,54
6,Fifi Eton,1,Birmingham Academy,Data,68.75,63
7,Sunny Sladefield,1,London Academy,Business,71.88,50
1,Bruno Bellbrook,1,London Academy,Business,68.75,55
1,Bruno Bellbrook,NULL,Birmingham Academy,NULL,71.88,37
6,Fifi Eton,1,London Academy,Engineering,68.75,50
5,Stacey Broad,NULL,London Academy,NULL,68.75,44
5,Stacey Broad,1,London Academy,Data,56.25,57
7,Sunny Sladefield,1,London Academy,Engineering,50,61
7,Sunny Sladefield,1,Birmingham Academy,Data,65.63,51
1,Bruno Bellbrook,0,Birmingham Academy,Engineering,62.5,53
7,Sunny Sladefield,NULL,London Academy,NULL,65.63,48
8,Rupert Ripple,1,London Academy,Business,62.5,62
7,Sunny Sladefield,1,London Academy,Data,68.75,54
3,Gismo Tilling,1,London Academy,Business,62.5,65
5,Stacey Broad,1,Birmingham Academy,Data,68.75,62
8,Rupert Ripple,0,London Academy,Data,62.5,51
3,Gismo Tilling,0,London Academy,Data,71.88,59
7,Sunny Sladefield,0,London Academy,Engineering,68.75,58
8,Rupert Ripple,NULL,London Academy,NULL,56.25,47
5,Stacey Broad,1,London Academy,Engineering,59.38,51
1,Bruno Bellbrook,0,London Academy,Data,78.13,55
1,Bruno Bellbrook,1,London Academy,Engineering,65.63,50
2,Doris Bellasis,1,London Academy,Business,59.38,60
8,Rupert Ripple,0,London Academy,Data,50,54
7,Sunny Sladefield,NULL,Birmingham Academy,NULL,75,46
5,Stacey Broad,1,Birmingham Academy,Data,71.88,51
2,Doris Bellasis,0,Birmingham Academy,Engineering,78.13,60
5,Stacey Broad,NULL,London Academy,NULL,40.63,54
2,Doris Bellasis,1,London Academy,Engineering,56.25,62
1,Bruno Bellbrook,NULL,Birmingham Academy,NULL,65.63,48
3,Gismo Tilling,1,London Academy,Data,65.63,52
3,Gismo Tilling,0,London Academy,Engineering,68.75,62
3,Gismo Tilling,1,London Academy,Data,87.5,60
6,Fifi Eton,1,Birmingham Academy,Engineering,65.63,63
7,Sunny Sladefield,1,Birmingham Academy,Business,62.5,67
5,Stacey Broad,NULL,Birmingham Academy,NULL,65.63,44
7,Sunny Sladefield,0,Birmingham Academy,Data,59.38,53
1,Bruno Bellbrook,NULL,London Academy,NULL,40.63,40
6,Fifi Eton,1,Birmingham Academy,Engineering,62.5,64
1,Bruno Bellbrook,NULL,London Academy,NULL,59.38,49
1,Bruno Bellbrook,1,London Academy,Engineering,50,54
7,Sunny Sladefield,1,London Academy,Engineering,78.13,50
1,Bruno Bellbrook,1,London Academy,Data,46.88,64
6,Fifi Eton,NULL,Birmingham Academy,NULL,46.88,44
5,Stacey Broad,NULL,Birmingham Academy,NULL,37.5,55
7,Sunny Sladefield,0,London Academy,Engineering,62.5,63
1,Bruno Bellbrook,NULL,London Academy,NULL,43.75,70
1,Bruno Bellbrook,1,Birmingham Academy,Engineering,56.25,58
7,Sunny Sladefield,0,London Academy,Data,62.5,55
1,Bruno Bellbrook,0,Birmingham Academy,Engineering,81.25,60
2,Doris Bellasis,1,Birmingham Academy,Data,68.75,56
8,Rupert Ripple,NULL,London Academy,NULL,56.25,42
5,Stacey Broad,1,London Academy,Data,71.88,55
8,Rupert Ripple,1,London Academy,Business,75,64
6,Fifi Eton,1,London Academy,Engineering,78.13,56
1,Bruno Bellbrook,1,London Academy,Data,59.38,61
3,Gismo Tilling,NULL,London Academy,NULL,78.13,46
1,Bruno Bellbrook,1,London Academy,Engineering,65.63,52
5,Stacey Broad,1,London Academy,Business,68.75,55
3,Gismo Tilling,0,London Academy,Engineering,68.75,56
5,Stacey Broad,1,London Academy,Engineering,59.38,52
1,Bruno Bellbrook,0,London Academy,Business,46.88,67
7,Sunny Sladefield,0,Birmingham Academy,Data,75,51
1,Bruno Bellbrook,1,London Academy,Business,46.88,58
6,Fifi Eton,1,London Academy,Data,46.88,66
3,Gismo Tilling,0,London Academy,Engineering,84.38,52
2,Doris Bellasis,NULL,London Academy,NULL,78.13,43
3,Gismo Tilling,NULL,London Academy,NULL,68.75,48
8,Rupert Ripple,1,London Academy,Engineering,71.88,51
7,Sunny Sladefield,1,London Academy,Business,81.25,64
3,Gismo Tilling,1,Birmingham Academy,Engineering,71.88,60
7,Sunny Sladefield,0,London Academy,Business,59.38,58
6,Fifi Eton,NULL,London Academy,NULL,65.63,36
2,Doris Bellasis,NULL,London Academy,NULL,65.63,45
8,Rupert Ripple,1,Birmingham Academy,Data,53.13,50
1,Bruno Bellbrook,0,London Academy,Engineering,53.13,63
3,Gismo Tilling,1,Birmingham Academy,Business,71.88,54
6,Fifi Eton,0,London Academy,Data,62.5,57
1,Bruno Bellbrook,0,Birmingham Academy,Engineering,56.25,56
2,Doris Bellasis,NULL,Birmingham Academy,NULL,59.38,49
3,Gismo Tilling,0,Birmingham Academy,Business,81.25,53
1,Bruno Bellbrook,1,London Academy,Business,68.75,69
7,Sunny Sladefield,0,London Academy,Engineering,68.75,51
1,Bruno Bellbrook,1,Birmingham Academy,Business,50,57
2,Doris Bellasis,1,Birmingham Academy,Business,71.88,61
3,Gismo Tilling,NULL,London Academy,NULL,62.5,44
8,Rupert Ripple,NULL,London Academy,NULL,68.75,46
1,Bruno Bellbrook,0,London Academy,Data,62.5,60
3,Gismo Tilling,1,Birmingham Academy,Engineering,78.13,55
6,Fifi Eton,NULL,Birmingham Academy,NULL,75,34
7,Sunny Sladefield,NULL,London Academy,NULL,46.88,41
7,Sunny Sladefield,0,London Academy,Data,68.75,52
3,Gismo Tilling,NULL,London Academy,NULL,62.5,41
7,Sunny Sladefield,NULL,London Academy,NULL,59.38,49
6,Fifi Eton,1,London Academy,Business,53.13,51
1,Bruno Bellbrook,NULL,London Academy,NULL,46.88,42
3,Gismo Tilling,NULL,London Academy,NULL,62.5,49
7,Sunny Sladefield,NULL,Birmingham Academy,NULL,37.5,46
2,Doris Bellasis,NULL,London Academy,NULL,71.88,48
7,Sunny Sladefield,NULL,Birmingham Academy,NULL,50,49
1,Bruno Bellbrook,1,Birmingham Academy,Engineering,56.25,63
5,Stacey Broad,1,London Academy,Business,53.13,53
1,Bruno Bellbrook,0,London Academy,Business,71.88,52
2,Doris Bellasis,NULL,London Academy,NULL,43.75,49
2,Doris Bellasis,1,London Academy,Data,62.5,51
1,Bruno Bellbrook,1,London Academy,Data,46.88,51
2,Doris Bellasis,1,London Academy,Business,90.63,54
2,Doris Bellasis,1,London Academy,Business,65.63,63
8,Rupert Ripple,1,London Academy,Data,62.5,54
2,Doris Bellasis,NULL,Birmingham Academy,NULL,62.5,48
6,Fifi Eton,NULL,Birmingham Academy,NULL,53.13,49
7,Sunny Sladefield,0,London Academy,Engineering,53.13,50
5,Stacey Broad,0,London Academy,Business,53.13,51
8,Rupert Ripple,1,Birmingham Academy,Engineering,68.75,60
5,Stacey Broad,NULL,London Academy,NULL,46.88,49
3,Gismo Tilling,1,London Academy,Data,56.25,59
5,Stacey Broad,1,Birmingham Academy,Data,84.38,57
1,Bruno Bellbrook,NULL,London Academy,NULL,68.75,47
5,Stacey Broad,1,Birmingham Academy,Engineering,53.13,56
2,Doris Bellasis,NULL,London Academy,NULL,43.75,62
2,Doris Bellasis,1,London Academy,Business,53.13,56
7,Sunny Sladefield,NULL,Birmingham Academy,NULL,71.88,41
5,Stacey Broad,NULL,London Academy,NULL,53.13,49
3,Gismo Tilling,0,Birmingham Academy,Data,65.63,52
1,Bruno Bellbrook,NULL,London Academy,NULL,37.5,52
1,Bruno Bellbrook,1,London Academy,Data,62.5,52
5,Stacey Broad,0,London Academy,Engineering,78.13,56
6,Fifi Eton,1,Birmingham Academy,Business,56.25,56
3,Gismo Tilling,NULL,London Academy,NULL,59.38,42
3,Gismo Tilling,1,Birmingham Academy,Data,68.75,50
8,Rupert Ripple,NULL,London Academy,NULL,40.63,53
7,Sunny Sladefield,1,London Academy,Engineering,50,65
2,Doris Bellasis,1,London Academy,Business,75,58
3,Gismo Tilling,NULL,London Academy,NULL,53.13,47
8,Rupert Ripple,1,London Academy,Data,59.38,63
1,Bruno Bellbrook,0,London Academy,Engineering,56.25,69
2,Doris Bellasis,NULL,London Academy,NULL,43.75,52
7,Sunny Sladefield,1,Birmingham Academy,Data,65.63,51
2,Doris Bellasis,0,London Academy,Data,62.5,50
5,Stacey Broad,1,London Academy,Business,62.5,56
3,Gismo Tilling,0,London Academy,Business,65.63,64
2,Doris Bellasis,1,London Academy,Engineering,56.25,67
2,Doris Bellasis,0,London Academy,Data,53.13,61
7,Sunny Sladefield,1,Birmingham Academy,Data,65.63,58
2,Doris Bellasis,1,Birmingham Academy,Data,75,54
5,Stacey Broad,0,London Academy,Data,50,53
8,Rupert Ripple,1,London Academy,Engineering,53.13,62
5,Stacey Broad,1,London Academy,Engineering,81.25,57
6,Fifi Eton,NULL,London Academy,NULL,56.25,49
8,Rupert Ripple,1,London Academy,Engineering,65.63,54
6,Fifi Eton,NULL,London Academy,NULL,50,48
8,Rupert Ripple,1,Birmingham Academy,Business,59.38,59
3,Gismo Tilling,NULL,Birmingham Academy,NULL,78.13,46
3,Gismo Tilling,0,Birmingham Academy,Engineering,59.38,51
5,Stacey Broad,1,London Academy,Data,53.13,60
6,Fifi Eton,1,London Academy,Business,71.88,63
3,Gismo Tilling,1,London Academy,Engineering,68.75,51
5,Stacey Broad,1,Birmingham Academy,Data,62.5,73
2,Doris Bellasis,NULL,London Academy,NULL,46.88,49
7,Sunny Sladefield,0,Birmingham Academy,Engineering,68.75,65
3,Gismo Tilling,NULL,London Academy,NULL,43.75,51
3,Gismo Tilling,NULL,Birmingham Academy,NULL,62.5,45
2,Doris Bellasis,1,London Academy,Business,68.75,53
8,Rupert Ripple,0,London Academy,Business,62.5,64
8,Rupert Ripple,1,London Academy,Data,65.63,50
2,Doris Bellasis,NULL,London Academy,NULL,81.25,44
3,Gismo Tilling,1,Birmingham Academy,Engineering,59.38,61
3,Gismo Tilling,0,London Academy,Data,68.75,53
8,Rupert Ripple,1,London Academy,Engineering,50,62
3,Gismo Tilling,1,Birmingham Academy,Engineering,50,51
2,Doris Bellasis,NULL,London Academy,NULL,68.75,45
5,Stacey Broad,1,London Academy,Data,53.13,68
6,Fifi Eton,0,Birmingham Academy,Engineering,71.88,50
8,Rupert Ripple,1,London Academy,Engineering,62.5,55
6,Fifi Eton,0,London Academy,Business,59.38,56
8,Rupert Ripple,1,London Academy,Engineering,53.13,65
1,Bruno Bellbrook,1,Birmingham Academy,Engineering,65.63,59
1,Bruno Bellbrook,1,London Academy,Data,56.25,61
5,Stacey Broad,1,London Academy,Data,75,64
1,Bruno Bellbrook,1,Birmingham Academy,Engineering,59.38,68
8,Rupert Ripple,1,London Academy,Business,62.5,55
6,Fifi Eton,NULL,Birmingham Academy,NULL,40.63,60
3,Gismo Tilling,NULL,Birmingham Academy,NULL,50,43
7,Sunny Sladefield,0,Birmingham Academy,Business,71.88,54
3,Gismo Tilling,0,London Academy,Engineering,59.38,54
2,Doris Bellasis,1,Birmingham Academy,Engineering,81.25,57
6,Fifi Eton,1,Birmingham Academy,Engineering,56.25,50
3,Gismo Tilling,0,London Academy,Data,59.38,50
6,Fifi Eton,0,London Academy,Data,62.5,62
3,Gismo Tilling,NULL,Birmingham Academy,NULL,68.75,48
1,Bruno Bellbrook,0,Birmingham Academy,Data,59.38,56
3,Gismo Tilling,NULL,London Academy,NULL,62.5,41
3,Gismo Tilling,0,London Academy,Data,71.88,52
1,Bruno Bellbrook,0,Birmingham Academy,Data,59.38,55
8,Rupert Ripple,1,Birmingham Academy,Engineering,59.38,55
6,Fifi Eton,0,London Academy,Engineering,65.63,60
3,Gismo Tilling,NULL,London Academy,NULL,65.63,49
3,Gismo Tilling,NULL,London Academy,NULL,40.63,41
2,Doris Bellasis,1,Birmingham Academy,Engineering,65.63,57
5,Stacey Broad,1,Birmingham Academy,Engineering,53.13,59
5,Stacey Broad,1,London Academy,Engineering,84.38,57
3,Gismo Tilling,1,London Academy,Engineering,53.13,55
1,Bruno Bellbrook,0,London Academy,Engineering,50,57
8,Rupert Ripple,1,London Academy,Data,78.13,52
3,Gismo Tilling,NULL,London Academy,NULL,40.63,50
2,Doris Bellasis,0,London Academy,Data,62.5,50
5,Stacey Broad,0,London Academy,Data,65.63,67
3,Gismo Tilling,1,London Academy,Data,71.88,52
3,Gismo Tilling,1,London Academy,Business,68.75,61
7,Sunny Sladefield,1,Birmingham Academy,Engineering,56.25,59
5,Stacey Broad,NULL,London Academy,NULL,50,47
8,Rupert Ripple,1,London Academy,Engineering,46.88,57
6,Fifi Eton,0,London Academy,Engineering,59.38,66
1,Bruno Bellbrook,1,London Academy,Business,65.63,63
6,Fifi Eton,0,London Academy,Business,59.38,52
8,Rupert Ripple,NULL,Birmingham Academy,NULL,53.13,47
7,Sunny Sladefield,1,London Academy,Engineering,75,51
5,Stacey Broad,NULL,London Academy,NULL,59.38,40
3,Gismo Tilling,NULL,London Academy,NULL,68.75,44
8,Rupert Ripple,1,London Academy,Business,71.88,50
6,Fifi Eton,NULL,London Academy,NULL,40.63,57
2,Doris Bellasis,0,London Academy,Engineering,71.88,54
2,Doris Bellasis,0,London Academy,Business,71.88,53
1,Bruno Bellbrook,NULL,London Academy,NULL,53.13,45
2,Doris Bellasis,1,London Academy,Data,56.25,51
8,Rupert Ripple,1,Birmingham Academy,Data,75,51
3,Gismo Tilling,0,London Academy,Business,50,55
8,Rupert Ripple,0,Birmingham Academy,Data,68.75,55
5,Stacey Broad,NULL,London Academy,NULL,65.63,39
1,Bruno Bellbrook,1,Birmingham Academy,Business,59.38,56
7,Sunny Sladefield,0,Birmingham Academy,Business,68.75,59
3,Gismo Tilling,1,London Academy,Engineering,84.38,56
5,Stacey Broad,1,London Academy,Data,71.88,67
3,Gismo Tilling,1,Birmingham Academy,Business,53.13,50
8,Rupert Ripple,NULL,London Academy,NULL,59.38,46
1,Bruno Bellbrook,1,London Academy,Engineering,56.25,60
5,Stacey Broad,0,London Academy,Engineering,62.5,58
5,Stacey Broad,1,Birmingham Academy,Data,65.63,51
5,Stacey Broad,0,London Academy,Engineering,71.88,57
8,Rupert Ripple,NULL,Birmingham Academy,NULL,59.38,47
1,Bruno Bellbrook,1,Birmingham Academy,Engineering,71.88,67
8,Rupert Ripple,0,London Academy,Engineering,53.13,62
2,Doris Bellasis,0,Birmingham Academy,Business,81.25,58
5,Stacey Broad,0,London Academy,Data,65.63,50
8,Rupert Ripple,1,Birmingham Academy,Engineering,68.75,55
2,Doris Bellasis,1,London Academy,Business,75,68
5,Stacey Broad,1,Birmingham Academy,Engineering,53.13,52
5,Stacey Broad,0,Birmingham Academy,Engineering,84.38,58
6,Fifi Eton,1,London Academy,Business,59.38,60
1,Bruno Bellbrook,1,London Academy,Engineering,81.25,58
3,Gismo Tilling,1,London Academy,Business,62.5,63
2,Doris Bellasis,0,London Academy,Engineering,53.13,50
7,Sunny Sladefield,1,Birmingham Academy,Engineering,81.25,63
2,Doris Bellasis,1,London Academy,Engineering,46.88,61
1,Bruno Bellbrook,1,London Academy,Engineering,65.63,62
8,Rupert Ripple,0,London Academy,Data,62.5,55
6,Fifi Eton,1,Birmingham Academy,Data,75,58
